"Phi","Points:0","Points:1","Points:2"
1,97.6,1588.8,0
1,100,1587.2,0
1,99.2,1588.8,0
1,100,1588,0
1,52.8,1608,0
1,67.2,1596.8,0
1,64,1596.8,0
1,62.4,1593.6,0
1,62.4,1595.2,0
1,62.4,1590.4,0
1,70.4,1600,0
1,60,1589.6,0
1,58.4,1589.6,0
1,59.2,1589.6,0
1,60,1590.4,0
1,60,1591.2,0
1,61.6,1591.2,0
1,60.8,1591.2,0
1,58.4,1590.4,0
1,58.4,1591.2,0
1,57.6,1591.2,0
1,56.8,1591.2,0
1,59.2,1591.2,0
1,58.4,1592,0
1,58.4,1592.8,0
1,60,1592.8,0
1,60,1592,0
1,59.2,1592.8,0
1,57.6,1592.8,0
1,56.8,1592,0
1,56.8,1592.8,0
1,58.4,1593.6,0
1,58.4,1594.4,0
1,56,1595.2,0
1,56,1593.6,0
1,57.6,1595.2,0
1,61.6,1592.8,0
1,60.8,1592.8,0
1,60,1593.6,0
1,60.8,1595.2,0
1,60,1594.4,0
1,56,1604.8,0
1,56,1606.4,0
1,54.4,1608,0
1,56.8,1607.2,0
1,59.2,1604.8,0
1,57.6,1603.2,0
1,58.4,1607.2,0
1,57.6,1607.2,0
1,59.2,1606.4,0
1,55.2,1608.8,0
1,56.8,1608.8,0
1,56.8,1608,0
1,56,1608.8,0
1,60,1611.2,0
1,60,1610.4,0
1,58.4,1610.4,0
1,58.4,1611.2,0
1,60.8,1610.4,0
1,61.6,1610.4,0
1,62.4,1608,0
1,62.4,1609.6,0
1,57.6,1610.4,0
1,58.4,1608.8,0
1,57.6,1608.8,0
1,56.8,1610.4,0
1,56.8,1609.6,0
1,56.8,1611.2,0
1,58.4,1608,0
1,99.2,1598.4,0
1,100,1599.2,0
1,100,1600,0
1,98.4,1600.8,0
1,99.2,1600.8,0
1,100,1600.8,0
1,100.8,1600.8,0
1,101.6,1600.8,0
1,102.4,1600.8,0
1,103.2,1600.8,0
1,104,1600,0
1,104,1598.4,0
1,98.4,1602.4,0
1,98.4,1601.6,0
1,97.6,1603.2,0
1,99.2,1602.4,0
1,100,1602.4,0
1,100,1604,0
1,100,1603.2,0
1,97.6,1608,0
1,101.6,1602.4,0
1,101.6,1601.6,0
1,100,1605.6,0
1,100.8,1605.6,0
1,101.6,1605.6,0
1,101.6,1604,0
1,100.8,1604,0
1,100,1606.4,0
1,100,1607.2,0
1,99.2,1608,0
1,101.6,1603.2,0
1,102.4,1602.4,0
1,104,1603.2,0
1,103.2,1602.4,0
1,103.2,1601.6,0
1,56,1683.2,0
1,56.8,1682.4,0
1,56.8,1680.8,0
1,56.8,1681.6,0
1,56,1684.8,0
1,58.4,1682.4,0
1,58.4,1684,0
1,58.4,1683.2,0
1,57.6,1684.8,0
1,57.6,1680.8,0
1,58.4,1679.2,0
1,58.4,1680,0
1,58.4,1680.8,0
1,60,1679.2,0
1,59.2,1679.2,0
1,60.8,1678.4,0
1,60,1680,0
1,60,1680.8,0
1,61.6,1680.8,0
1,60.8,1680.8,0
1,62.4,1680,0
1,60,1682.4,0
1,59.2,1682.4,0
1,60,1681.6,0
1,62.4,1683.2,0
1,60,1684,0
1,60,1683.2,0
1,61.6,1682.4,0
1,60.8,1682.4,0
1,59.2,1684,0
1,97.6,1691.2,0
1,99.2,1691.2,0
1,62.4,1697.6,0
1,62.4,1699.2,0
1,60.8,1697.6,0
1,60,1698.4,0
1,61.6,1700,0
1,60,1700,0
1,60,1699.2,0
1,60.8,1700,0
1,58.4,1698.4,0
1,59.2,1698.4,0
1,61.6,1701.6,0
1,56,1702.4,0
1,56.8,1701.6,0
1,57.6,1701.6,0
1,56.8,1700,0
1,56.8,1700.8,0
1,57.6,1700,0
1,58.4,1700,0
1,58.4,1699.2,0
1,60,1700.8,0
1,60.8,1701.6,0
1,97.6,1692.8,0
1,98.4,1693.6,0
1,100,1692,0
1,100,1693.6,0
1,99.2,1693.6,0
1,100,1692.8,0
1,98.4,1695.2,0
1,98.4,1694.4,0
1,101.6,1692,0
1,100.8,1692,0
1,99.2,1697.6,0
1,102.4,1705.6,0
1,100,1696.8,0
1,100,1696,0
1,100,1695.2,0
1,99.2,1695.2,0
1,100.8,1695.2,0
1,101.6,1695.2,0
1,102.4,1695.2,0
1,104,1697.6,0
1,104,1696,0
1,103.2,1695.2,0
1,101.6,1693.6,0
1,101.6,1694.4,0
1,101.6,1692.8,0
1,102.4,1693.6,0
1,104,1692.8,0
1,103.2,1693.6,0
1,100.8,1707.2,0
1,100.8,1708.8,0
1,100,1709.6,0
1,99.2,1709.6,0
1,98.4,1709.6,0
1,100,1711.2,0
1,101.6,1711.2,0
1,100.8,1711.2,0
1,98.4,1710.4,0
1,98.4,1711.2,0
1,100,1712.8,0
1,98.4,1712.8,0
1,98.4,1712,0
1,99.2,1712.8,0
1,96.8,1711.2,0
1,97.6,1711.2,0
1,101.6,1712,0
1,101.6,1712.8,0
1,100.8,1712.8,0
1,100,1714.4,0
1,100,1713.6,0
1,92.8,1715.2,0
1,94.4,1713.6,0
1,96,1713.6,0
1,96.8,1712.8,0
1,96.8,1712,0
1,98.4,1714.4,0
1,98.4,1713.6,0
1,177.6,1529.6,0
1,177.6,1528,0
1,178.4,1530.4,0
1,179.2,1530.4,0
1,180,1530.4,0
1,180.8,1526.4,0
1,180.8,1524.8,0
1,182.4,1523.2,0
1,180,1532,0
1,180,1531.2,0
1,181.6,1527.2,0
1,181.6,1528.8,0
1,181.6,1528,0
1,182.4,1528.8,0
1,183.2,1528.8,0
1,183.2,1529.6,0
1,183.2,1530.4,0
1,184,1528.8,0
1,184.8,1528.8,0
1,184,1530.4,0
1,184.8,1530.4,0
1,185.6,1528,0
1,187.2,1528,0
1,188.8,1529.6,0
1,187.2,1531.2,0
1,185.6,1531.2,0
1,180.8,1532,0
1,181.6,1532,0
1,181.6,1532.8,0
1,181.6,1533.6,0
1,184,1534.4,0
1,182.4,1534.4,0
1,180,1493.6,0
1,180,1494.4,0
1,180,1495.2,0
1,180,1511.2,0
1,185.6,1481.6,0
1,182.4,1508.8,0
1,181.6,1509.6,0
1,181.6,1496.8,0
1,183.2,1496.8,0
1,182.4,1496.8,0
1,180.8,1493.6,0
1,181.6,1493.6,0
1,181.6,1492,0
1,181.6,1492.8,0
1,180.8,1495.2,0
1,181.6,1495.2,0
1,183.2,1493.6,0
1,183.2,1495.2,0
1,183.2,1494.4,0
1,182.4,1495.2,0
1,181.6,1496,0
1,182.4,1492,0
1,183.2,1492,0
1,183.2,1492.8,0
1,184.8,1493.6,0
1,184,1493.6,0
1,184.8,1495.2,0
1,184,1495.2,0
1,183.2,1496,0
1,184.8,1494.4,0
1,184.8,1511.2,0
1,183.2,1509.6,0
1,183.2,1510.4,0
1,181.6,1510.4,0
1,183.2,1511.2,0
1,182.4,1511.2,0
1,181.6,1511.2,0
1,184,1511.2,0
1,180.8,1511.2,0
1,180,1512.8,0
1,180,1514.4,0
1,180,1513.6,0
1,184.8,1512.8,0
1,184.8,1514.4,0
1,183.2,1512.8,0
1,184,1512.8,0
1,181.6,1512,0
1,181.6,1512.8,0
1,183.2,1513.6,0
1,183.2,1514.4,0
1,181.6,1514.4,0
1,182.4,1514.4,0
1,180.8,1512.8,0
1,184,1514.4,0
1,181.6,1516,0
1,180.8,1514.4,0
1,181.6,1515.2,0
1,225.6,1444.8,0
1,224,1444.8,0
1,225.6,1446.4,0
1,223.2,1445.6,0
1,223.2,1446.4,0
1,224.8,1447.2,0
1,224,1447.2,0
1,223.2,1447.2,0
1,221.6,1445.6,0
1,222.4,1445.6,0
1,221.6,1446.4,0
1,221.6,1447.2,0
1,220.8,1447.2,0
1,220,1447.2,0
1,225.6,1449.6,0
1,224.8,1448.8,0
1,224.8,1448,0
1,224,1448.8,0
1,223.2,1448.8,0
1,223.2,1449.6,0
1,223.2,1450.4,0
1,223.2,1448,0
1,221.6,1448.8,0
1,222.4,1448.8,0
1,220.8,1448.8,0
1,220,1448,0
1,220,1448.8,0
1,221.6,1449.6,0
1,221.6,1450.4,0
1,219.2,1451.2,0
1,219.2,1449.6,0
1,220.8,1451.2,0
1,222.4,1450.4,0
1,224,1462.4,0
1,222.4,1464,0
1,225.6,1464,0
1,222.4,1465.6,0
1,223.2,1466.4,0
1,224.8,1466.4,0
1,224,1466.4,0
1,225.6,1465.6,0
1,220,1466.4,0
1,220.8,1466.4,0
1,221.6,1466.4,0
1,220,1467.2,0
1,220,1468,0
1,220.8,1468,0
1,221.6,1468,0
1,219.2,1468.8,0
1,219.2,1470.4,0
1,221.6,1469.6,0
1,221.6,1468.8,0
1,220.8,1470.4,0
1,223.2,1468,0
1,223.2,1467.2,0
1,222.4,1468,0
1,225.6,1470.4,0
1,224,1470.4,0
1,227.2,1472,0
1,223.2,1469.6,0
1,223.2,1468.8,0
1,227.2,1475.2,0
1,227.2,1478.4,0
1,225.6,1480,0
1,225.6,1481.6,0
1,219.2,1480,0
1,219.2,1481.6,0
1,220.8,1480,0
1,221.6,1480.8,0
1,220,1482.4,0
1,221.6,1482.4,0
1,221.6,1481.6,0
1,220.8,1482.4,0
1,220,1484,0
1,220,1483.2,0
1,223.2,1482.4,0
1,222.4,1482.4,0
1,223.2,1483.2,0
1,223.2,1484,0
1,221.6,1484,0
1,224,1482.4,0
1,224.8,1482.4,0
1,224,1484,0
1,224.8,1484,0
1,225.6,1484.8,0
1,223.2,1485.6,0
1,224,1486.4,0
1,225.6,1486.4,0
1,221.6,1484.8,0
1,221.6,1485.6,0
1,222.4,1485.6,0
1,223.2,1487.2,0
1,222.4,1488,0
1,222.4,1489.6,0
1,220.8,1491.2,0
1,219.2,1499.2,0
1,220.8,1499.2,0
1,225.6,1500.8,0
1,224.8,1501.6,0
1,224,1501.6,0
1,223.2,1500,0
1,223.2,1500.8,0
1,223.2,1501.6,0
1,224.8,1503.2,0
1,224,1503.2,0
1,223.2,1502.4,0
1,223.2,1503.2,0
1,225.6,1504,0
1,225.6,1505.6,0
1,223.2,1504.8,0
1,223.2,1504,0
1,224,1505.6,0
1,221.6,1500,0
1,222.4,1500,0
1,221.6,1500.8,0
1,221.6,1501.6,0
1,219.2,1500.8,0
1,220,1501.6,0
1,220.8,1501.6,0
1,222.4,1501.6,0
1,221.6,1503.2,0
1,222.4,1503.2,0
1,220.8,1505.6,0
1,221.6,1504.8,0
1,221.6,1504,0
1,220,1503.2,0
1,220.8,1503.2,0
1,222.4,1504.8,0
1,220,1502.4,0
1,177.6,1438.4,0
1,182.4,1433.6,0
1,180.8,1435.2,0
1,179.2,1438.4,0
1,180,1440.8,0
1,180,1440,0
1,180,1439.2,0
1,180,1442.4,0
1,180.8,1436.8,0
1,180,1456.8,0
1,180,1458.4,0
1,180,1459.2,0
1,177.6,1460.8,0
1,179.2,1460.8,0
1,180,1460,0
1,188.8,1440,0
1,187.2,1438.4,0
1,185.6,1438.4,0
1,184.8,1439.2,0
1,187.2,1441.6,0
1,184.8,1440.8,0
1,185.6,1441.6,0
1,181.6,1437.6,0
1,183.2,1439.2,0
1,184,1439.2,0
1,182.4,1454.4,0
1,181.6,1455.2,0
1,181.6,1456,0
1,180.8,1456.8,0
1,181.6,1456.8,0
1,183.2,1455.2,0
1,183.2,1456.8,0
1,183.2,1456,0
1,182.4,1456.8,0
1,181.6,1458.4,0
1,181.6,1457.6,0
1,180.8,1458.4,0
1,182.4,1444.8,0
1,184,1444.8,0
1,180.8,1442.4,0
1,181.6,1442.4,0
1,181.6,1440.8,0
1,181.6,1441.6,0
1,180.8,1440.8,0
1,181.6,1443.2,0
1,181.6,1444,0
1,182.4,1442.4,0
1,183.2,1442.4,0
1,184,1443.2,0
1,182.4,1440.8,0
1,183.2,1440.8,0
1,183.2,1440,0
1,181.6,1439.2,0
1,182.4,1439.2,0
1,183.2,1441.6,0
1,180.8,1439.2,0
1,184,1440.8,0
1,181.6,1438.4,0
1,184.8,1456.8,0
1,184.8,1458.4,0
1,184.8,1459.2,0
1,187.2,1460.8,0
1,185.6,1460.8,0
1,184.8,1460,0
1,184,1456.8,0
1,183.2,1458.4,0
1,183.2,1457.6,0
1,184,1458.4,0
1,183.2,1459.2,0
1,183.2,1460,0
1,181.6,1460,0
1,184,1460,0
1,180.8,1460,0
1,177.6,1480,0
1,179.2,1480,0
1,180,1477.6,0
1,180,1478.4,0
1,180,1479.2,0
1,180,1476,0
1,180,1475.2,0
1,180,1474.4,0
1,180.8,1476,0
1,181.6,1476,0
1,181.6,1477.6,0
1,180.8,1477.6,0
1,181.6,1475.2,0
1,180.8,1474.4,0
1,181.6,1474.4,0
1,183.2,1476,0
1,183.2,1474.4,0
1,182.4,1474.4,0
1,183.2,1475.2,0
1,181.6,1472.8,0
1,181.6,1473.6,0
1,181.6,1478.4,0
1,182.4,1480,0
1,181.6,1479.2,0
1,184.8,1476,0
1,184,1476,0
1,184,1480,0
1,184.8,1474.4,0
1,184,1474.4,0
1,180,1386.4,0
1,180,1385.6,0
1,180,1384.8,0
1,180,1404,0
1,180,1404.8,0
1,180,1405.6,0
1,181.6,1402.4,0
1,182.4,1402.4,0
1,183.2,1402.4,0
1,185.6,1403.2,0
1,188.8,1401.6,0
1,187.2,1403.2,0
1,180.8,1404,0
1,181.6,1404,0
1,181.6,1403.2,0
1,180.8,1405.6,0
1,181.6,1405.6,0
1,183.2,1404,0
1,183.2,1405.6,0
1,182.4,1405.6,0
1,181.6,1407.2,0
1,181.6,1406.4,0
1,184.8,1404,0
1,184,1404,0
1,181.6,1388,0
1,182.4,1388,0
1,183.2,1388,0
1,184.8,1389.6,0
1,184.8,1388.8,0
1,184,1388,0
1,184.8,1388,0
1,188.8,1388.8,0
1,187.2,1387.2,0
1,185.6,1387.2,0
1,187.2,1390.4,0
1,185.6,1390.4,0
1,180.8,1386.4,0
1,181.6,1386.4,0
1,181.6,1387.2,0
1,181.6,1385.6,0
1,180.8,1384.8,0
1,181.6,1384.8,0
1,183.2,1386.4,0
1,184,1385.6,0
1,183.2,1384.8,0
1,182.4,1384.8,0
1,181.6,1383.2,0
1,181.6,1384,0
1,183.2,1387.2,0
1,184.8,1405.6,0
1,184,1405.6,0
1,183.2,1407.2,0
1,183.2,1406.4,0
1,184.8,1404.8,0
1,182.4,1407.2,0
1,179.2,1417.6,0
1,180.8,1419.2,0
1,180,1423.2,0
1,181.6,1424.8,0
1,181.6,1426.4,0
1,181.6,1425.6,0
1,181.6,1424,0
1,180.8,1423.2,0
1,181.6,1423.2,0
1,182.4,1424.8,0
1,183.2,1424.8,0
1,183.2,1423.2,0
1,183.2,1424,0
1,183.2,1421.6,0
1,184,1421.6,0
1,184.8,1421.6,0
1,184.8,1423.2,0
1,184,1423.2,0
1,184.8,1422.4,0
1,183.2,1420.8,0
1,182.4,1419.2,0
1,183.2,1420,0
1,185.6,1421.6,0
1,187.2,1420.8,0
1,186.4,1421.6,0
1,187.2,1419.2,0
1,180,1368.8,0
1,180,1367.2,0
1,182.4,1356.8,0
1,187.2,1366.4,0
1,182.4,1371.2,0
1,181.6,1370.4,0
1,184.8,1370.4,0
1,181.6,1369.6,0
1,181.6,1368.8,0
1,183.2,1368.8,0
1,184.8,1369.6,0
1,184,1368.8,0
1,185.6,1371.2,0
1,187.2,1371.2,0
1,184.8,1368.8,0
1,180.8,1368.8,0
1,181.6,1365.6,0
1,181.6,1366.4,0
1,180.8,1367.2,0
1,181.6,1367.2,0
1,182.4,1364.8,0
1,183.2,1365.6,0
1,183.2,1367.2,0
1,183.2,1366.4,0
1,184.8,1365.6,0
1,184,1365.6,0
1,184.8,1367.2,0
1,184,1367.2,0
1,184.8,1368,0
1,184.8,1366.4,0
1,185.6,1367.2,0
1,186.4,1367.2,0
1,227.2,1382.4,0
1,227.2,1385.6,0
1,225.6,1390.4,0
1,227.2,1388.8,0
1,219.2,1390.4,0
1,219.2,1392,0
1,220,1392.8,0
1,221.6,1392.8,0
1,220.8,1392.8,0
1,220,1394.4,0
1,220,1393.6,0
1,224.8,1392.8,0
1,224.8,1394.4,0
1,225.6,1392,0
1,224,1392.8,0
1,223.2,1392.8,0
1,224,1394.4,0
1,223.2,1393.6,0
1,225.6,1395.2,0
1,223.2,1394.4,0
1,223.2,1395.2,0
1,225.6,1396.8,0
1,224,1396.8,0
1,223.2,1396,0
1,221.6,1394.4,0
1,220.8,1394.4,0
1,221.6,1395.2,0
1,221.6,1396,0
1,222.4,1396,0
1,219.2,1409.6,0
1,220.8,1409.6,0
1,221.6,1410.4,0
1,223.2,1410.4,0
1,222.4,1410.4,0
1,221.6,1411.2,0
1,221.6,1412,0
1,220,1412,0
1,220.8,1412,0
1,219.2,1411.2,0
1,223.2,1411.2,0
1,223.2,1412,0
1,224,1412,0
1,225.6,1411.2,0
1,224.8,1412,0
1,223.2,1412.8,0
1,223.2,1413.6,0
1,221.6,1413.6,0
1,222.4,1413.6,0
1,224,1413.6,0
1,224.8,1412.8,0
1,224.8,1413.6,0
1,223.2,1414.4,0
1,223.2,1415.2,0
1,225.6,1416,0
1,224,1416,0
1,225.6,1414.4,0
1,220,1413.6,0
1,220,1412.8,0
1,220.8,1413.6,0
1,221.6,1414.4,0
1,221.6,1415.2,0
1,222.4,1415.2,0
1,214.4,1424,0
1,217.6,1424,0
1,225.6,1425.6,0
1,225.6,1427.2,0
1,224.8,1428,0
1,223.2,1428,0
1,224,1428,0
1,219.2,1425.6,0
1,225.6,1430.4,0
1,224.8,1429.6,0
1,219.2,1427.2,0
1,219.2,1430.4,0
1,220,1428,0
1,220,1428.8,0
1,220,1429.6,0
1,220.8,1428,0
1,221.6,1428,0
1,220.8,1429.6,0
1,221.6,1428.8,0
1,221.6,1429.6,0
1,220,1431.2,0
1,221.6,1431.2,0
1,220.8,1431.2,0
1,223.2,1429.6,0
1,223.2,1428.8,0
1,220,1432.8,0
1,220,1432,0
1,223.2,1431.2,0
1,223.2,1432,0
1,223.2,1432.8,0
1,221.6,1432.8,0
1,221.6,1432,0
1,224,1431.2,0
1,224,1429.6,0
1,224.8,1431.2,0
1,220.8,1515.2,0
1,221.6,1516,0
1,223.2,1517.6,0
1,221.6,1516.8,0
1,220,1517.6,0
1,221.6,1517.6,0
1,222.4,1517.6,0
1,220,1518.4,0
1,220,1519.2,0
1,218.4,1519.2,0
1,219.2,1519.2,0
1,220.8,1519.2,0
1,221.6,1519.2,0
1,220,1520,0
1,220,1520.8,0
1,221.6,1520.8,0
1,221.6,1520,0
1,220.8,1520.8,0
1,223.2,1519.2,0
1,222.4,1519.2,0
1,220,1522.4,0
1,220,1521.6,0
1,224.8,1520.8,0
1,225.6,1520,0
1,224,1520.8,0
1,223.2,1520.8,0
1,223.2,1520,0
1,223.2,1521.6,0
1,223.2,1522.4,0
1,222.4,1520.8,0
1,221.6,1522.4,0
1,222.4,1522.4,0
1,220.8,1522.4,0
1,221.6,1523.2,0
1,221.6,1524,0
1,220.8,1524.8,0
1,225.6,1534.4,0
1,223.2,1535.2,0
1,221.6,1535.2,0
1,222.4,1535.2,0
1,224,1534.4,0
1,225.6,1536,0
1,223.2,1536.8,0
1,224,1536.8,0
1,224.8,1536.8,0
1,221.6,1536,0
1,221.6,1536.8,0
1,220.8,1536.8,0
1,220,1536.8,0
1,222.4,1536.8,0
1,131.2,1635.2,0
1,144.8,1613.6,0
1,143.2,1615.2,0
1,142.4,1617.6,0
1,142.4,1616,0
1,145.6,1612.8,0
1,144,1619.2,0
1,144,1613.6,0
1,143.2,1613.6,0
1,143.2,1612,0
1,143.2,1614.4,0
1,141.6,1613.6,0
1,141.6,1615.2,0
1,141.6,1612.8,0
1,142.4,1612,0
1,140.8,1613.6,0
1,140,1613.6,0
1,140,1612.8,0
1,140,1612,0
1,140.8,1611.2,0
1,141.6,1612,0
1,140.8,1617.6,0
1,140.8,1615.2,0
1,140,1615.2,0
1,140,1616.8,0
1,140,1616,0
1,140,1614.4,0
1,140.8,1627.2,0
1,138.4,1615.2,0
1,138.4,1613.6,0
1,138.4,1612.8,0
1,138.4,1612,0
1,139.2,1613.6,0
1,139.2,1615.2,0
1,139.2,1612,0
1,150.4,1628.8,0
1,153.6,1632,0
1,147.2,1628.8,0
1,145.6,1627.2,0
1,144,1627.2,0
1,145.6,1630.4,0
1,143.2,1628,0
1,144,1630.4,0
1,143.2,1629.6,0
1,143.2,1628.8,0
1,141.6,1628,0
1,160,1632,0
1,136,1633.6,0
1,134.4,1635.2,0
1,138.4,1629.6,0
1,140,1628,0
1,138.4,1632.8,0
1,137.6,1633.6,0
1,138.4,1632,0
1,138.4,1631.2,0
1,139.2,1631.2,0
1,140,1631.2,0
1,140,1629.6,0
1,139.2,1629.6,0
1,140,1630.4,0
1,140,1628.8,0
1,140.8,1629.6,0
1,141.6,1629.6,0
1,141.6,1628.8,0
1,142.4,1629.6,0
1,180,1621.6,0
1,180,1622.4,0
1,180,1623.2,0
1,177.6,1636.8,0
1,179.2,1636.8,0
1,177.6,1638.4,0
1,180,1637.6,0
1,180,1638.4,0
1,178.4,1639.2,0
1,179.2,1639.2,0
1,180,1639.2,0
1,182.4,1636.8,0
1,181.6,1637.6,0
1,180.8,1637.6,0
1,181.6,1624.8,0
1,180.8,1621.6,0
1,181.6,1621.6,0
1,181.6,1620,0
1,180.8,1623.2,0
1,181.6,1623.2,0
1,183.2,1621.6,0
1,183.2,1623.2,0
1,183.2,1622.4,0
1,182.4,1623.2,0
1,181.6,1624,0
1,182.4,1620,0
1,183.2,1620,0
1,183.2,1619.2,0
1,182.4,1617.6,0
1,183.2,1618.4,0
1,183.2,1620.8,0
1,184,1620,0
1,184.8,1620,0
1,184.8,1621.6,0
1,184,1621.6,0
1,184.8,1623.2,0
1,184,1623.2,0
1,184.8,1639.2,0
1,183.2,1637.6,0
1,183.2,1638.4,0
1,181.6,1638.4,0
1,183.2,1639.2,0
1,181.6,1639.2,0
1,184,1639.2,0
1,180.8,1639.2,0
1,145.6,1646.4,0
1,144,1646.4,0
1,143.2,1647.2,0
1,141.6,1647.2,0
1,142.4,1647.2,0
1,143.2,1648.8,0
1,141.6,1648,0
1,141.6,1648.8,0
1,142.4,1648.8,0
1,141.6,1650.4,0
1,143.2,1650.4,0
1,143.2,1649.6,0
1,142.4,1650.4,0
1,141.6,1651.2,0
1,141.6,1652,0
1,139.2,1652.8,0
1,140.8,1652.8,0
1,145.6,1651.2,0
1,147.2,1654.4,0
1,145.6,1652.8,0
1,150.4,1654.4,0
1,153.6,1657.6,0
1,144.8,1650.4,0
1,144,1650.4,0
1,143.2,1651.2,0
1,144,1652.8,0
1,143.2,1652,0
1,160,1657.6,0
1,140.8,1660.8,0
1,176,1648,0
1,176,1644.8,0
1,177.6,1643.2,0
1,179.2,1643.2,0
1,180,1640.8,0
1,180,1642.4,0
1,180,1641.6,0
1,180,1640,0
1,177.6,1657.6,0
1,178.4,1656.8,0
1,179.2,1656.8,0
1,177.6,1659.2,0
1,179.2,1659.2,0
1,180,1656.8,0
1,180,1657.6,0
1,180,1658.4,0
1,180,1655.2,0
1,180,1656,0
1,180.8,1660.8,0
1,180.8,1662.4,0
1,182.4,1664,0
1,176,1667.2,0
1,184.8,1640.8,0
1,183.2,1640.8,0
1,184,1640.8,0
1,181.6,1640.8,0
1,183.2,1641.6,0
1,183.2,1642.4,0
1,182.4,1643.2,0
1,181.6,1642.4,0
1,181.6,1641.6,0
1,180.8,1640.8,0
1,181.6,1655.2,0
1,181.6,1656.8,0
1,181.6,1656,0
1,180.8,1656.8,0
1,182.4,1655.2,0
1,183.2,1655.2,0
1,184,1652.8,0
1,184,1654.4,0
1,183.2,1656.8,0
1,183.2,1657.6,0
1,181.6,1658.4,0
1,182.4,1658.4,0
1,183.2,1658.4,0
1,180.8,1658.4,0
1,184,1656.8,0
1,184.8,1656.8,0
1,184,1658.4,0
1,184.8,1658.4,0
1,185.6,1656,0
1,187.2,1656,0
1,188.8,1657.6,0
1,187.2,1659.2,0
1,185.6,1659.2,0
1,181.6,1660,0
1,181.6,1659.2,0
1,182.4,1660,0
1,183.2,1660,0
1,184,1662.4,0
1,184,1660.8,0
1,183.2,1659.2,0
1,224,1643.2,0
1,223.2,1644,0
1,221.6,1644,0
1,222.4,1644,0
1,225.6,1643.2,0
1,223.2,1644.8,0
1,223.2,1645.6,0
1,224.8,1645.6,0
1,224,1645.6,0
1,225.6,1644.8,0
1,221.6,1644.8,0
1,221.6,1645.6,0
1,220,1647.2,0
1,218.4,1647.2,0
1,219.2,1647.2,0
1,221.6,1647.2,0
1,220,1648,0
1,220,1648.8,0
1,221.6,1648.8,0
1,221.6,1648,0
1,220.8,1649.6,0
1,223.2,1647.2,0
1,223.2,1646.4,0
1,222.4,1647.2,0
1,225.6,1649.6,0
1,224,1649.6,0
1,227.2,1651.2,0
1,225.6,1648,0
1,224.8,1647.2,0
1,224,1647.2,0
1,223.2,1648.8,0
1,223.2,1648,0
1,227.2,1654.4,0
1,222.4,1648.8,0
1,220.8,1657.6,0
1,222.4,1659.2,0
1,225.6,1662.4,0
1,227.2,1664,0
1,216,1662.4,0
1,219.2,1659.2,0
1,217.6,1662.4,0
1,219.2,1660.8,0
1,214.4,1664,0
1,218.4,1663.2,0
1,220,1661.6,0
1,221.6,1661.6,0
1,222.4,1660.8,0
1,220.8,1661.6,0
1,220,1663.2,0
1,219.2,1663.2,0
1,223.2,1661.6,0
1,223.2,1663.2,0
1,221.6,1663.2,0
1,221.6,1662.4,0
1,222.4,1663.2,0
1,224,1662.4,0
1,223.2,1664,0
1,223.2,1664.8,0
1,224,1665.6,0
1,225.6,1665.6,0
1,220,1664,0
1,221.6,1664.8,0
1,220.8,1664.8,0
1,220,1664.8,0
1,252.8,1641.6,0
1,256,1641.6,0
1,257.6,1649.6,0
1,257.6,1643.2,0
1,257.6,1644.8,0
1,257.6,1648,0
1,257.6,1664,0
1,264,1643.2,0
1,264,1644.8,0
1,263.2,1645.6,0
1,261.6,1645.6,0
1,262.4,1645.6,0
1,259.2,1643.2,0
1,260,1644,0
1,288,1664,0
1,259.2,1649.6,0
1,258.4,1647.2,0
1,258.4,1645.6,0
1,258.4,1646.4,0
1,259.2,1647.2,0
1,260,1647.2,0
1,260,1648.8,0
1,260,1648,0
1,259.2,1645.6,0
1,260,1645.6,0
1,260,1644.8,0
1,260,1646.4,0
1,260.8,1645.6,0
1,261.6,1647.2,0
1,261.6,1646.4,0
1,261.6,1648.8,0
1,260.8,1648.8,0
1,264,1662.4,0
1,262.4,1662.4,0
1,264,1664,0
1,261.6,1663.2,0
1,261.6,1664,0
1,263.2,1664.8,0
1,262.4,1664.8,0
1,261.6,1664.8,0
1,260,1663.2,0
1,260.8,1663.2,0
1,260,1664,0
1,260,1664.8,0
1,259.2,1664.8,0
1,258.4,1664.8,0
1,160,1683.2,0
1,176,1670.4,0
1,177.6,1672,0
1,177.6,1673.6,0
1,178.4,1674.4,0
1,177.6,1678.4,0
1,179.2,1678.4,0
1,180,1677.6,0
1,180,1676.8,0
1,180,1676,0
1,179.2,1674.4,0
1,180,1674.4,0
1,180,1675.2,0
1,182.4,1683.2,0
1,153.6,1683.2,0
1,150.4,1686.4,0
1,150.4,1673.6,0
1,184,1681.6,0
1,183.2,1679.2,0
1,184,1680,0
1,181.6,1677.6,0
1,180.8,1677.6,0
1,183.2,1677.6,0
1,183.2,1678.4,0
1,182.4,1677.6,0
1,183.2,1676.8,0
1,181.6,1676,0
1,183.2,1676,0
1,184,1676,0
1,184.8,1676,0
1,180.8,1676,0
1,181.6,1674.4,0
1,182.4,1672,0
1,183.2,1672.8,0
1,183.2,1674.4,0
1,183.2,1673.6,0
1,182.4,1674.4,0
1,181.6,1675.2,0
1,184.8,1674.4,0
1,184,1674.4,0
1,183.2,1675.2,0
1,221.6,1665.6,0
1,221.6,1666.4,0
1,223.2,1666.4,0
